id,league,team,player_name,weekly_gbp,annual_gbp,weekly_eur,annual_eur,age,position_raw,nationality,source_url
38360,Indian Super League,Hyderabad,Andrei Alba,1500,78000,1770.0,92040.0,30,DM,Brazil,/football/indian-super-league/hyderabad/
38361,Indian Super League,Hyderabad,Arshdeep Singh,520,27040,613.6,31907.2,28,GK,India,/football/indian-super-league/hyderabad/
38362,Indian Super League,Hyderabad,Karanjit Singh,420,21840,495.6,25771.2,39,GK,India,/football/indian-super-league/hyderabad/
38363,Indian Super League,Hyderabad,Manoj Mohammad,320,16640,377.6,19635.2,26,D/WB L,India,/football/indian-super-league/hyderabad/
38364,Indian Super League,Hyderabad,Mohammed Rafi,290,15080,342.2,17794.4,24,D RLC,India,/football/indian-super-league/hyderabad/
38365,Indian Super League,Hyderabad,Joseph Sunny,270,14040,318.6,16567.2,24,AM/F C,India,/football/indian-super-league/hyderabad/
38366,Indian Super League,Hyderabad,Lamgoulen Hangshing,210,10920,247.8,12885.6,27,D/WB R,India,/football/indian-super-league/hyderabad/
38367,Indian Super League,Hyderabad,Alex Saji,210,10920,247.8,12885.6,25,D RC,India,/football/indian-super-league/hyderabad/
38368,Indian Super League,Hyderabad,Parag Shrivas,210,10920,247.8,12885.6,28,D/WB RL,India,/football/indian-super-league/hyderabad/
38369,Indian Super League,Hyderabad,Devendra Murgaonkar,210,10920,247.8,12885.6,26,ST,India,/football/indian-super-league/hyderabad/
38370,Indian Super League,Hyderabad,Lalchhanhima Sailo,210,10920,247.8,12885.6,22,AM RLC,India,/football/indian-super-league/hyderabad/
38371,Indian Super League,Hyderabad,Bishnu Bordoloi,210,10920,247.8,12885.6,24,ST,India,/football/indian-super-league/hyderabad/
38372,Indian Super League,Hyderabad,Leander D'Cunha,200,10400,236.0,12272.0,27,D/WB R,India,/football/indian-super-league/hyderabad/
38373,Indian Super League,Hyderabad,Ayush Adhikari,190,9880,224.2,11658.4,24,DM,India,/football/indian-super-league/hyderabad/
38374,Indian Super League,Hyderabad,Isaac Vanmalsawma,170,8840,200.6,10431.2,28,AM RLC,India,/football/indian-super-league/hyderabad/
38375,Indian Super League,Hyderabad,Biaka,150,7800,177.0,9204.0,22,GK,India,/football/indian-super-league/hyderabad/
38376,Indian Super League,Hyderabad,Sourav K,140,7280,165.2,8590.4,24,"AM RL, ST",India,/football/indian-super-league/hyderabad/
38377,Indian Super League,Hyderabad,Ramhlunchhunga,130,6760,153.4,7976.8,24,AM RL,India,/football/indian-super-league/hyderabad/
38378,Indian Super League,Hyderabad,Rashid Madambillath,120,6240,141.6,7363.2,23,DM,India,/football/indian-super-league/hyderabad/
38379,Indian Super League,Hyderabad,Clarence Fernandes,120,6240,141.6,7363.2,20,D/WB RL,India,/football/indian-super-league/hyderabad/
38380,Indian Super League,Hyderabad,Amon Lepcha,110,5720,129.8,6749.6,21,"AM R, ST",India,/football/indian-super-league/hyderabad/
38381,Indian Super League,Hyderabad,Laldanmawia Hrangthankima,100,5200,118.0,6136.0,21,D/WB RL,India,/football/indian-super-league/hyderabad/
38382,Indian Super League,Hyderabad,Deep Samanta,100,5200,118.0,6136.0,23,AM C,India,/football/indian-super-league/hyderabad/
38383,Indian Super League,Hyderabad,Abhinav Mulagada,100,5200,118.0,6136.0,20,GK,India,/football/indian-super-league/hyderabad/
38384,Indian Super League,Hyderabad,Suhit Chhetry,100,5200,118.0,6136.0,21,AM L,India,/football/indian-super-league/hyderabad/
38385,Indian Super League,Hyderabad,Lalrintluanga Lalrintluanga,100,5200,118.0,6136.0,21,AM C,India,/football/indian-super-league/hyderabad/
38386,Indian Super League,Hyderabad,R Swapna Jeevan RT,100,5200,118.0,6136.0,23,M C,India,/football/indian-super-league/hyderabad/
38387,Indian Super League,Hyderabad,Muhammad Safique Ahmed,100,5200,118.0,6136.0,22,D L,India,/football/indian-super-league/hyderabad/
38388,Indian Super League,Jamshedpur,Madih Talal,2900,150800,3422.0,177944.0,27,AM C,France,/football/indian-super-league/jamshedpur/
38389,Indian Super League,Jamshedpur,Lazar Cirkovic,2000,104000,2360.0,122720.0,32,D RC,Serbia,/football/indian-super-league/jamshedpur/
38390,Indian Super League,Jamshedpur,Rei Tachikawa,1700,88400,2006.0,104312.0,27,AM C,Japan,/football/indian-super-league/jamshedpur/
38391,Indian Super League,Jamshedpur,Raphael Bouli,780,40560,920.4,47860.8,33,ST,Cameroon,/football/indian-super-league/jamshedpur/
38392,Indian Super League,Jamshedpur,Jayesh Rane,610,31720,719.8,37429.6,32,AM RLC,India,/football/indian-super-league/jamshedpur/
38393,Indian Super League,Jamshedpur,Stephen Eze,600,31200,708.0,36816.0,31,D C,Nigeria,/football/indian-super-league/jamshedpur/
38394,Indian Super League,Jamshedpur,Pronay Halder,600,31200,708.0,36816.0,32,DM,India,/football/indian-super-league/jamshedpur/
38395,Indian Super League,Jamshedpur,Pratik Chaudhuri,550,28600,649.0,33748.0,35,D C,India,/football/indian-super-league/jamshedpur/
38396,Indian Super League,Jamshedpur,Albino Gomes,520,27040,613.6,31907.2,31,GK,India,/football/indian-super-league/jamshedpur/
38397,Indian Super League,Jamshedpur,Ashutosh Mehta,480,24960,566.4,29452.8,34,D/WB R,India,/football/indian-super-league/jamshedpur/
38398,Indian Super League,Jamshedpur,Suhair VP,430,22360,507.4,26384.8,33,"AM R, ST",India,/football/indian-super-league/jamshedpur/
38399,Indian Super League,Jamshedpur,Daniel Lalhlimpuia,370,19240,436.6,22703.2,27,ST,India,/football/indian-super-league/jamshedpur/
38400,Indian Super League,Jamshedpur,Sarthak Golui,340,17680,401.2,20862.4,27,D RC,India,/football/indian-super-league/jamshedpur/
38401,Indian Super League,Jamshedpur,Germanpreet Singh,340,17680,401.2,20862.4,29,DM,India,/football/indian-super-league/jamshedpur/
38402,Indian Super League,Jamshedpur,Gorachand Mandi,340,17680,401.2,20862.4,26,ST,India,/football/indian-super-league/jamshedpur/
38403,Indian Super League,Jamshedpur,Mobashir Rahman,320,16640,377.6,19635.2,27,DM,India,/football/indian-super-league/jamshedpur/
38404,Indian Super League,Jamshedpur,Nishu Kumar,310,16120,365.8,19021.6,27,D/WB L,India,/football/indian-super-league/jamshedpur/
38405,Indian Super League,Jamshedpur,Sourav Das,280,14560,330.4,17180.8,29,DM,India,/football/indian-super-league/jamshedpur/
38406,Indian Super League,Jamshedpur,Marchstarfield Marbawiang,280,14560,330.4,17180.8,27,"AM RC, F C",India,/football/indian-super-league/jamshedpur/
38407,Indian Super League,Jamshedpur,Shubham Sarangi,260,13520,306.8,15953.6,24,D/WB R,India,/football/indian-super-league/jamshedpur/
38408,Indian Super League,Jamshedpur,Sreekuttan,260,13520,306.8,15953.6,26,AM R,India,/football/indian-super-league/jamshedpur/
38409,Indian Super League,Jamshedpur,Sohrab Akhtar,260,13520,306.8,15953.6,29,AM RC,India,/football/indian-super-league/jamshedpur/
38410,Indian Super League,Jamshedpur,Ritwik Das,250,13000,295.0,15340.0,28,AM R,India,/football/indian-super-league/jamshedpur/
38411,Indian Super League,Jamshedpur,Baset Hansdah,250,13000,295.0,15340.0,27,WB L,India,/football/indian-super-league/jamshedpur/
38412,Indian Super League,Jamshedpur,Srinjoy Dutta,240,12480,283.2,14726.4,26,ST,India,/football/indian-super-league/jamshedpur/
38413,Indian Super League,Jamshedpur,Nishchal Chandan,210,10920,247.8,12885.6,26,D C,India,/football/indian-super-league/jamshedpur/
38414,Indian Super League,Jamshedpur,Harsha Parui,210,10920,247.8,12885.6,25,D C,India,/football/indian-super-league/jamshedpur/
38415,Indian Super League,Jamshedpur,Vishal Yadav,190,9880,224.2,11658.4,23,GK,India,/football/indian-super-league/jamshedpur/
38416,Indian Super League,Jamshedpur,Vincy Barreto,190,9880,224.2,11658.4,25,AM RL,India,/football/indian-super-league/jamshedpur/
38417,Indian Super League,Jamshedpur,Vikash Balmuchu,180,9360,212.4,11044.8,27,M C,India,/football/indian-super-league/jamshedpur/
38418,Indian Super League,Jamshedpur,Mohammed Sanan,170,8840,200.6,10431.2,21,"AM RLC, F C",India,/football/indian-super-league/jamshedpur/
38419,Indian Super League,Jamshedpur,Bhupender Singh,170,8840,200.6,10431.2,25,"AM RL, ST",India,/football/indian-super-league/jamshedpur/
38420,Indian Super League,Jamshedpur,Manvir Singh,170,8840,200.6,10431.2,23,"AM R, ST",India,/football/indian-super-league/jamshedpur/
38421,Indian Super League,Jamshedpur,Amrit Gope,170,8840,200.6,10431.2,25,GK,India,/football/indian-super-league/jamshedpur/
38422,Indian Super League,Jamshedpur,Raj Mahato,170,8840,200.6,10431.2,24,GK,India,/football/indian-super-league/jamshedpur/
38423,Indian Super League,Jamshedpur,Ghanshyam Murmu,160,8320,188.8,9817.6,28,D LC,India,/football/indian-super-league/jamshedpur/
38424,Indian Super League,Jamshedpur,Mark Zothanpuia,150,7800,177.0,9204.0,23,"D L, M C",India,/football/indian-super-league/jamshedpur/
38425,Indian Super League,Jamshedpur,Jestin George,150,7800,177.0,9204.0,27,D C,India,/football/indian-super-league/jamshedpur/
38426,Indian Super League,Jamshedpur,Sanjay Baskey,150,7800,177.0,9204.0,33,GK,India,/football/indian-super-league/jamshedpur/
38427,Indian Super League,Jamshedpur,Rosenberg Gabriel,140,7280,165.2,8590.4,26,AM L,India,/football/indian-super-league/jamshedpur/
38428,Indian Super League,Jamshedpur,Calvin Baretto,130,6760,153.4,7976.8,25,"D/WB L, M C",India,/football/indian-super-league/jamshedpur/
38429,Indian Super League,Jamshedpur,Samir Murmu,130,6760,153.4,7976.8,23,AM/F C,India,/football/indian-super-league/jamshedpur/
38430,Indian Super League,Jamshedpur,Lalhriatpuia Chawngthu,120,6240,141.6,7363.2,20,DM,India,/football/indian-super-league/jamshedpur/
38431,Indian Super League,Jamshedpur,Nikhil Barla,120,6240,141.6,7363.2,21,AM RL,India,/football/indian-super-league/jamshedpur/
38432,Indian Super League,Jamshedpur,Ayush Jena,120,6240,141.6,7363.2,23,GK,India,/football/indian-super-league/jamshedpur/
38433,Indian Super League,Jamshedpur,Praful Kumar,110,5720,129.8,6749.6,22,D C,India,/football/indian-super-league/jamshedpur/
38434,Indian Super League,Jamshedpur,Subhash Barua,100,5200,118.0,6136.0,23,D RC,India,/football/indian-super-league/jamshedpur/
38435,Indian Super League,Jamshedpur,Kartik Choudhary,100,5200,118.0,6136.0,20,D C,India,/football/indian-super-league/jamshedpur/
38436,Indian Super League,Jamshedpur,Sonam Tsewang,100,5200,118.0,6136.0,18,WB L,India,/football/indian-super-league/jamshedpur/
38437,Indian Super League,Kerala,Adrián Luna,14000,728000,16520.0,859040.0,33,"AM RL, ST",Uruguay,/football/indian-super-league/kerala/
38438,Indian Super League,Kerala,Juan Rodríguez,4100,213200,4838.0,251576.0,30,"D C, DM",Spain,/football/indian-super-league/kerala/
38439,Indian Super League,Kerala,Noah Sadaoui,2900,150800,3422.0,177944.0,32,"AM RLC, F C",Morocco,/football/indian-super-league/kerala/
38440,Indian Super League,Kerala,Dušan Lagator,1400,72800,1652.0,85904.0,31,"D C, DM",Montenegro,/football/indian-super-league/kerala/
38441,Indian Super League,Kerala,Danish Farooq,1400,72800,1652.0,85904.0,29,"DM, AM C",India,/football/indian-super-league/kerala/
38442,Indian Super League,Kerala,Koldo Obieta,1000,52000,1180.0,61360.0,31,ST,Spain,/football/indian-super-league/kerala/
38443,Indian Super League,Kerala,Bikash Yumnam,690,35880,814.2,42338.4,21,D C,India,/football/indian-super-league/kerala/
38444,Indian Super League,Kerala,Aiban Dohling,610,31720,719.8,37429.6,29,D RC,India,/football/indian-super-league/kerala/
38445,Indian Super League,Kerala,Prabir Das,600,31200,708.0,36816.0,31,D/WB RL,India,/football/indian-super-league/kerala/
38446,Indian Super League,Kerala,Tiago Alves,510,26520,601.8,31293.6,29,"AM L, ST",Portugal,/football/indian-super-league/kerala/
38447,Indian Super League,Kerala,Sachin Suresh,510,26520,601.8,31293.6,24,GK,India,/football/indian-super-league/kerala/
38448,Indian Super League,Kerala,Hormipam Ruivah,500,26000,590.0,30680.0,24,D C,India,/football/indian-super-league/kerala/
38449,Indian Super League,Kerala,Arsh Shaikh,440,22880,519.2,26998.4,22,GK,India,/football/indian-super-league/kerala/
38450,Indian Super League,Kerala,Bikash Singh,420,21840,495.6,25771.2,24,AM LC,India,/football/indian-super-league/kerala/
38451,Indian Super League,Kerala,Vibin Mohanan,230,11960,271.4,14112.8,22,DM,India,/football/indian-super-league/kerala/
38452,Indian Super League,Kerala,Sandeep Singh,210,10920,247.8,12885.6,30,D RC,India,/football/indian-super-league/kerala/
38453,Indian Super League,Kerala,Nihal Sudeesh,210,10920,247.8,12885.6,24,"AM RL, ST",India,/football/indian-super-league/kerala/
38454,Indian Super League,Kerala,Mohammed Esha,210,10920,247.8,12885.6,26,D/WB RL,India,/football/indian-super-league/kerala/
38455,Indian Super League,Kerala,Sanoop Chandran,200,10400,236.0,12272.0,24,M C,India,/football/indian-super-league/kerala/
38456,Indian Super League,Kerala,Amey Ranawade,170,8840,200.6,10431.2,27,D/WB R,India,/football/indian-super-league/kerala/
38457,Indian Super League,Kerala,R Lalthanmawia,170,8840,200.6,10431.2,23,"AM RL, ST",India,/football/indian-super-league/kerala/
38458,Indian Super League,Kerala,Naocha Singh,170,8840,200.6,10431.2,25,D/WB L,India,/football/indian-super-league/kerala/
38459,Indian Super League,Kerala,Nora Fernandes,170,8840,200.6,10431.2,27,GK,India,/football/indian-super-league/kerala/
38460,Indian Super League,Kerala,Sreekuttan MS,170,8840,200.6,10431.2,20,"AM RL, ST",India,/football/indian-super-league/kerala/
38461,Indian Super League,Kerala,Freddy Lallawmawma,150,7800,177.0,9204.0,22,DM,India,/football/indian-super-league/kerala/
38462,Indian Super League,Kerala,Zayed bin Waleed,140,7280,165.2,8590.4,23,"DM, AM C",India,/football/indian-super-league/kerala/
38463,Indian Super League,Kerala,Korou Singh,130,6760,153.4,7976.8,18,AM R,India,/football/indian-super-league/kerala/
38464,Indian Super League,Kerala,Mohammed Aimen,130,6760,153.4,7976.8,22,AM L,India,/football/indian-super-league/kerala/
38465,Indian Super League,Kerala,Mohammed Azhar,130,6760,153.4,7976.8,22,M C,India,/football/indian-super-league/kerala/
38466,Indian Super League,Kerala,Muhammed Saheef,120,6240,141.6,7363.2,22,D/WB RL,India,/football/indian-super-league/kerala/
38467,Indian Super League,Kerala,Sukham Meitei,110,5720,129.8,6749.6,21,AM C,India,/football/indian-super-league/kerala/
38468,Indian Super League,Kerala,Thomas Cherian,100,5200,118.0,6136.0,19,D C,India,/football/indian-super-league/kerala/
38469,Indian Super League,Kerala,Birendra Singh,100,5200,118.0,6136.0,20,GK,India,/football/indian-super-league/kerala/
38470,Indian Super League,Kerala,Sujith Sasikumar,100,5200,118.0,6136.0,27,GK,India,/football/indian-super-league/kerala/
38471,Indian Super League,Kerala,Gotimayum Muktasana,100,5200,118.0,6136.0,24,AM C,India,/football/indian-super-league/kerala/
38472,Indian Super League,Kerala,Marvan Hussain,100,5200,118.0,6136.0,21,D C,India,/football/indian-super-league/kerala/
38473,Indian Super League,Kerala,Mohammed Arbaz,100,5200,118.0,6136.0,20,GK,India,/football/indian-super-league/kerala/
38474,Indian Super League,Kerala,Sherin Salari,100,5200,118.0,6136.0,23,D C,India,/football/indian-super-league/kerala/
38475,Indian Super League,Kerala,Aman Aman,100,5200,118.0,6136.0,19,ST,India,/football/indian-super-league/kerala/
38476,Indian Super League,Kerala,Sahil Khurshid,100,5200,118.0,6136.0,19,AM L,India,/football/indian-super-league/kerala/
38477,Indian Super League,Kolkata,Dimitri Petratos,13000,676000,15340.0,797680.0,32,"AM RLC, F C",Australia,/football/indian-super-league/kolkata/
38478,Indian Super League,Kolkata,Jason Cummings,9100,473200,10738.0,558376.0,29,ST,Australia,/football/indian-super-league/kolkata/
38479,Indian Super League,Kolkata,Jamie Maclaren,7100,369200,8378.0,435656.0,31,ST,Australia,/football/indian-super-league/kolkata/
38480,Indian Super League,Kolkata,Apuia,5500,286000,6490.0,337480.0,24,DM,India,/football/indian-super-league/kolkata/
38481,Indian Super League,Kolkata,Anirudh Thapa,5500,286000,6490.0,337480.0,27,"DM, AM C",India,/football/indian-super-league/kolkata/
38482,Indian Super League,Kolkata,Robinho,3700,192400,4366.0,227032.0,29,AM RLC,Brazil,/football/indian-super-league/kolkata/
38483,Indian Super League,Kolkata,Tom Aldred,3600,187200,4248.0,220896.0,34,D C,Scotland,/football/indian-super-league/kolkata/
38484,Indian Super League,Kolkata,Sahal Abdul Samad,3600,187200,4248.0,220896.0,28,AM RLC,India,/football/indian-super-league/kolkata/
38485,Indian Super League,Kolkata,Abhishek Singh,3500,182000,4130.0,214760.0,20,D/WB L,India,/football/indian-super-league/kolkata/
38486,Indian Super League,Kolkata,Alberto Rodríguez,2500,130000,2950.0,153400.0,32,D C,Spain,/football/indian-super-league/kolkata/
38487,Indian Super League,Kolkata,Liston Colaco,2000,104000,2360.0,122720.0,26,AM RL,India,/football/indian-super-league/kolkata/
38488,Indian Super League,Kolkata,Manvir Singh,1900,98800,2242.0,116584.0,29,"AM R, ST",India,/football/indian-super-league/kolkata/
38489,Indian Super League,Kolkata,Dheeraj Singh,920,47840,1085.6,56451.2,24,GK,India,/football/indian-super-league/kolkata/
38490,Indian Super League,Kolkata,Glan Martins,720,37440,849.6,44179.2,31,DM,India,/football/indian-super-league/kolkata/
38491,Indian Super League,Kolkata,Asish Rai,700,36400,826.0,42952.0,26,D/WB R,India,/football/indian-super-league/kolkata/
38492,Indian Super League,Kolkata,Subhasish Bose,600,31200,708.0,36816.0,29,D LC,India,/football/indian-super-league/kolkata/
38493,Indian Super League,Kolkata,Vishal Kaith,570,29640,672.6,34975.2,28,GK,India,/football/indian-super-league/kolkata/
38494,Indian Super League,Kolkata,Deepak Tangri,560,29120,660.8,34361.6,26,"D C, DM",India,/football/indian-super-league/kolkata/
38495,Indian Super League,Kolkata,Mehtab Singh,400,20800,472.0,24544.0,27,D RC,India,/football/indian-super-league/kolkata/
38496,Indian Super League,Kolkata,Kiyan Nassiri,380,19760,448.4,23316.8,24,"AM RC, F C",India,/football/indian-super-league/kolkata/
38497,Indian Super League,Kolkata,Sheikh Azharuddin,270,14040,318.6,16567.2,27,M C,India,/football/indian-super-league/kolkata/
