id,player_id,title,total_count,season,club_id,club_name,competition
107458,104223,Dutch Cup winner,,25/26,1090.0,AZ Alkmaar,
107459,104223,Belgian champion,,17/18,2282.0,Club Brugge KV,
107460,104223,Dutch Super Cup winner,,2019,234.0,Feyenoord Rotterdam,
107461,104223,Dutch U17 Champion,,2007,51654.0,Feyenoord U17,
107462,1042884,Danish champion,,24/25,190.0,FC Copenhagen,
107463,1042884,Danish Cup Winner,,24/25,190.0,FC Copenhagen,
107464,1042884,Danish Youth Champion,,2026,16104.0,FC Copenhagen U19,
107465,1042885,Danish second tier champion,,2025,173.0,Odense Boldklub,
107466,1042886,Top goal scorer,,24/25,,,FA Youth Cup
107467,1042886,Top goal scorer,,23/24,,,U18 Premier League
107468,1042887,Danish Youth Champion,,2026,16104.0,FC Copenhagen U19,
107469,1043565,Fritz Walter Silver medalist,,2024,4121.0,Borussia Mönchengladbach U19,
107470,1043565,Torneio Internacional Algarve U17,,2024,17662.0,Germany U17,
107471,1043831,Top goal scorer,,22/23,,,Torneio Abertura Liga Revelação U23
107472,1043831,Champion 2nd League Portugal,,2025,7179.0,CD Tondela,
107473,1043646,Argentinian champion,,2024,1029.0,CA Vélez Sarsfield,
107474,1044131,Campeão da Copa do Nordeste,,24/25,10010.0,Esporte Clube Bahia,
107475,1044132,Under-17 South American Championship winner,,2023,23130.0,Brazil U17,
107476,1044132,Under-20 South American Championship winner,,2025,7658.0,Brazil U20,
107477,1044132,AFC Champions League winner,,25/26,18487.0,Al-Ahli SFC,
107478,1044284,Swedish champion,,2024,496.0,Malmö FF,
107479,1044284,Swedish cup winner,,2024,496.0,Malmö FF,
107480,104505,Ukrainian champion,,19/20,660.0,Shakhtar Donetsk,
107481,104505,Ukrainian champion,,18/19,660.0,Shakhtar Donetsk,
107482,104505,Ukrainian champion,,17/18,660.0,Shakhtar Donetsk,
107483,104505,Ukrainian champion,,16/17,660.0,Shakhtar Donetsk,
107484,104505,Ukrainian champion,,12/13,660.0,Shakhtar Donetsk,
107485,104505,Ukrainian champion,,11/12,660.0,Shakhtar Donetsk,
107486,104505,Ukrainian cup winner,,18/19,660.0,Shakhtar Donetsk,
107487,104505,Ukrainian cup winner,,17/18,660.0,Shakhtar Donetsk,
107488,104505,Ukrainian cup winner,,16/17,660.0,Shakhtar Donetsk,
107489,104505,Ukrainian cup winner,,12/13,660.0,Shakhtar Donetsk,
107490,104505,Ukrainian cup winner,,11/12,660.0,Shakhtar Donetsk,
107491,104505,Ukrainian Super Cup winner,,21/22,660.0,Shakhtar Donetsk,
107492,104505,Brazilian cup winner,,2015,1023.0,Sociedade Esportiva Palmeiras,
107493,104505,Brazilian cup winner,,2010,221.0,Santos FC,
107494,104505,Copa Libertadores winner,,10/11,221.0,Santos FC,
107495,104505,Campeão Gaúcho,,24/25,6600.0,Sport Club Internacional,
107496,104505,Campeão Gaúcho,,13/14,6600.0,Sport Club Internacional,
107497,104505,Under-20 South American Championship winner,,2011,7658.0,Brazil U20,
107498,104505,Campeão Paulista,,10/11,221.0,Santos FC,
107499,104505,Campeão Paulista,,09/10,221.0,Santos FC,
107500,1045123,English League Cup winner,,2024,31.0,Liverpool FC,
107501,1045344,Top goal scorer,,24/25,,,U19 DFB-Nachwuchsliga - Vorrunde Gruppe F
107502,1045344,Top goal scorer,,24/25,,,U19 DFB-Nachwuchsliga - Hauptrunde Liga A
107503,1045344,German Regionalliga Bavaria Champion,,25/26,473.0,1.FC Nuremberg II,
107504,104543,Belgian Second League Champion,,22/23,54189.0,RWD Molenbeek,
107505,1045446,Top goal scorer,,24/25,,,U19 DFB-Nachwuchsliga - Hauptrunde Liga B
107506,1045952,Colombian Champion,,24/25,11648.0,Independiente Santa Fe,
107507,1045952,Colombian Super Cup winner,,25/26,11648.0,Independiente Santa Fe,
107508,104597,Belgian champion,,16/17,58.0,RSC Anderlecht,
107509,104597,Belgian champion,,13/14,58.0,RSC Anderlecht,
107510,104597,Belgian champion,,12/13,58.0,RSC Anderlecht,
107511,104597,Belgian Super Cup Winner,,14/15,58.0,RSC Anderlecht,
107512,104597,Belgian Super Cup Winner,,13/14,58.0,RSC Anderlecht,
107513,1045986,German Under-19 cup winner,,24/25,2491.0,SV Werder Bremen U19,
107514,1045986,Torneio Internacional Algarve U17,,2024,17662.0,Germany U17,
107515,1046042,MLS Next Pro Cup Champion,,21/22,95333.0,Columbus Crew 2,
107516,1046042,USL Championship Champion,,23/24,45805.0,Colorado Springs Switchbacks FC,
107517,1046042,Leagues Cup Winner,,2024,813.0,Columbus Crew,
107518,1046213,Finnish champion,,2025,6251.0,Kuopion Palloseura,
107519,1046867,Polish cup winner,,24/25,255.0,Legia Warszawa,
107520,1046867,Polish Super Cup winner,,25/26,255.0,Legia Warszawa,
107521,1046648,Danish second tier Youth Champion,,2024,15713.0,Viborg FF U19,
107522,10471,UEFA Champions League winner,,12/13,27.0,Bayern Munich,
107523,10471,German Champion,,12/13,27.0,Bayern Munich,
107524,10471,German cup winner,,14/15,82.0,VfL Wolfsburg,
107525,10471,German cup winner,,12/13,27.0,Bayern Munich,
107526,10471,German Super Cup winner,,15/16,82.0,VfL Wolfsburg,
107527,10471,German Super Cup winner,,12/13,27.0,Bayern Munich,
107528,10471,Winner Supercopa do Brasil,,2024,585.0,São Paulo Futebol Clube,
107529,10471,Confederations Cup winner,,2013,3439.0,Brazil,
107530,1047257,Conference League winner,,25/26,873.0,Crystal Palace,
107531,1047257,English Super Cup winner,,25/26,873.0,Crystal Palace,
107532,1047257,Premier League International Cup winner,,23/24,6945.0,Crystal Palace U21,
107533,1047261,English FA Cup winner,,2025,873.0,Crystal Palace,
107534,1047258,Premier League International Cup winner,,23/24,6945.0,Crystal Palace U21,
107535,1047258,German Regionalliga Bavaria Champion,,25/26,473.0,1.FC Nuremberg II,
107536,1047280,English FA Cup winner,,2026,281.0,Manchester City,
107537,1047280,English League Cup winner,,2026,281.0,Manchester City,
107538,1047280,English FA Youth Cup winner,,23/24,6930.0,Manchester City U18,
107539,1047280,English FA Youth Cup winner,,22/23,9955.0,West Ham United U18,
107540,1047280,U21 Premier League champion,,24/25,9265.0,Manchester City U21,
107541,1047294,German second tier champion,,25/26,33.0,FC Schalke 04,
107542,1047344,Premier League Cup-Winner,,24/25,33727.0,Queens Park Rangers U21,
107543,1047410,German Under-17 Bundesliga champion,,22/23,21053.0,Arminia Bielefeld U17,
107544,1047410,German third tier champion,,24/25,10.0,Arminia Bielefeld,
107545,1047410,Westphalia Cup winner,,24/25,10.0,Arminia Bielefeld,
107546,1047410,Westphalia Cup winner,,23/24,10.0,Arminia Bielefeld,
107547,1047860,Portuguese league cup winner,,25/26,2420.0,Vitória Guimarães SC,
107548,1048118,Turkish champion,,25/26,141.0,Galatasaray,
107549,1048118,Turkish champion,,24/25,141.0,Galatasaray,
107550,1049020,English FA Cup winner,,2026,281.0,Manchester City,
107551,1049020,English League Cup winner,,2026,281.0,Manchester City,
107552,1049020,English FA Youth Cup winner,,23/24,6930.0,Manchester City U18,
107553,1049020,U21 Premier League champion,,24/25,9265.0,Manchester City U21,
107554,1049152,Ecuadorian champion,,2024,9855.0,LDU Quito,
107555,104918,Danish champion,,22/23,190.0,FC Copenhagen,
107556,104918,Danish Cup Winner,,22/23,190.0,FC Copenhagen,
107557,104918,Danish second tier champion,,2021,1063.0,Viborg FF,
107558,104918,Danish second tier champion,,2014,1177.0,Silkeborg IF,
107559,1049965,Swiss 2nd tier champion,,23/24,321.0,FC Sion,
107560,1051013,Finnish league cup winner,,2026,8042.0,FC Inter Turku,
107561,1051820,Ecuadorian 2nd tier champion,,21/22,1143.0,CD El Nacional,
107562,1051822,Ecuadorian 2nd tier champion,,21/22,1143.0,CD El Nacional,
107563,1051841,Colombian 2nd tier champion,,25/26,7136.0,Envigado FC,
107564,1052489,Top goal scorer,,23/24,,,YFL U17
107565,1052494,Russian U17 Champion,,23/24,30989.0,Akademia FC Krasnodar U17,
107566,1052494,Russian U16 Champion,,23/24,84703.0,Akademia FC Krasnodar U16,
107567,1052493,Russian U17 Champion,,23/24,30989.0,Akademia FC Krasnodar U17,
107568,1052493,Russian U16 Champion,,23/24,84703.0,Akademia FC Krasnodar U16,
107569,1052846,Campeón Copa Ecuador,,23/24,1143.0,CD El Nacional,
107570,1053160,French U19 champion,,24/25,6326.0,Paris Saint-Germain U19,
107571,1053160,French U19 champion,,23/24,6326.0,Paris Saint-Germain U19,
107572,1053206,Portuguese league cup winner,,25/26,2420.0,Vitória Guimarães SC,
107573,1053206,French U19 champion,,24/25,6326.0,Paris Saint-Germain U19,
107574,1053206,French U19 champion,,23/24,6326.0,Paris Saint-Germain U19,
107575,1053208,UEFA Champions League winner,,25/26,583.0,Paris Saint-Germain,
107576,1053208,French champion,,25/26,583.0,Paris Saint-Germain,
107577,1053208,French champion,,24/25,583.0,Paris Saint-Germain,
107578,1053208,FIFA Intercontinental Cup Winner,,25/26,583.0,Paris Saint-Germain,
107579,1053208,French U19 champion,,24/25,6326.0,Paris Saint-Germain U19,
107580,1053208,French U19 champion,,23/24,6326.0,Paris Saint-Germain U19,
107581,1054214,Turkish cup winner,,25/26,449.0,Trabzonspor,
107582,1054214,Türkischer U19 Meister,,24/25,41798.0,Trabzonspor U19,
107583,1054214,Türkischer U19 Meister,,23/24,41798.0,Trabzonspor U19,
107584,1054470,MLS Next Pro Cup Champion,,24/25,39815.0,New York Red Bulls II,
108085,110822,Belgian champion,,14/15,157.0,KAA Gent,
108086,110822,Belgian Super Cup Winner,,15/16,157.0,KAA Gent,
108087,110864,English League Cup winner,,2017,985.0,Manchester United,
108088,110864,European Under-17 champion,,2010,23260.0,England U17,
108089,110864,English FA Youth Cup winner,,10/11,5242.0,Manchester United U18,
108090,110864,U21 Premier League champion,,15/16,9251.0,Manchester United U21,
108091,110864,U21 Premier League champion,,12/13,9251.0,Manchester United U21,
108092,110864,Torneio Internacional Algarve U17,,2010,23260.0,England U17,
108093,1109229,Top goal scorer,,23/24,,,YFL U16
108094,1109229,Russian champion,,2026,964.0,Zenit St. Petersburg,
108095,1109229,Russian U19 Champion,,24/25,6082.0,Zenit St. Petersburg II,
108096,1109231,Russian U17 Champion,,23/24,30989.0,Akademia FC Krasnodar U17,
108097,110923,Goalkeeper of the season,,11/12,3037.0,Calcio Padova,
108098,110923,Italian champion,,19/20,506.0,Juventus FC,
108099,110923,Italian champion,,18/19,506.0,Juventus FC,
108100,110923,Italian cup winner,,23/24,506.0,Juventus FC,
108101,110923,Italian Super Cup winner,,18/19,506.0,Juventus FC,
108102,110923,Italian Youth champion (Primavera),,09/10,8517.0,Genoa U19,
108103,110923,Coppa Italia Primavera winner,,08/09,8517.0,Genoa U19,
108104,110923,Italian Supercoppa winner (Primavera),,10/11,8517.0,Genoa U19,
108105,110923,Italian Supercoppa winner (Primavera),,09/10,8517.0,Genoa U19,
108106,1109232,Russian champion,,2026,964.0,Zenit St. Petersburg,
108107,1109232,Russian Super Cup winner,,26/27,964.0,Zenit St. Petersburg,
108108,1109232,Russian U19 Champion,,24/25,6082.0,Zenit St. Petersburg II,
108109,1109643,Norwegian champion,,2023,501.0,FK Bodø/Glimt,
108110,1109643,Norwegian cup winner,,2026,501.0,FK Bodø/Glimt,
108111,1109824,Australian cup winner,,22/23,8054.0,Sydney FC,
108112,1109828,Australian cup winner,,23/24,71085.0,Macarthur FC,
108113,1109828,Australian cup winner,,22/23,8054.0,Sydney FC,
108114,1109953,Australian cup winner,,23/24,71085.0,Macarthur FC,
108115,1110360,Supporters' Shield Winner,,24/25,25467.0,Philadelphia Union,
108116,1110360,Supercopa Uruguaya Winner,,24/25,866.0,Club Nacional,
108117,111051,Africa Cup winner,,2022,3499.0,Senegal,
108118,111051,English FA Cup winner,,2021,1003.0,Leicester City,
108119,111051,French 2nd tier champion,,12/13,162.0,AS Monaco,
108120,111073,English 2nd tier champion,,14/15,989.0,AFC Bournemouth,
108121,111073,English 3rd tier champion,,24/25,337.0,Birmingham City,
108122,111073,Football League Trophy Winner,,17/18,1198.0,Lincoln City,
108123,111078,German cup winner,,22/23,23826.0,RB Leipzig,
108124,111078,German cup winner,,21/22,23826.0,RB Leipzig,
108125,111078,German Super Cup winner,,23/24,23826.0,RB Leipzig,
108126,111078,Swedish champion,,2014,496.0,Malmö FF,
108127,111078,Swedish champion,,2013,496.0,Malmö FF,
108128,111078,Swedish Super Cup winner,,2014,496.0,Malmö FF,
108129,111078,Swedish Super Cup winner,,2013,496.0,Malmö FF,
108130,111082,CONCACAF Champions League winner,,19/20,7055.0,Tigres UANL,
108131,111082,Mexican Campeón de Campeones,,22/23,7055.0,Tigres UANL,
108132,111082,Mexican Campeón de Campeones,,17/18,7055.0,Tigres UANL,
108133,111082,Mexican Campeón de Campeones,,16/17,7055.0,Tigres UANL,
107585,105470,Goalkeeper of the season,,18/19,,,Copa América
107586,105470,Goalkeeper of the season,,18/19,31.0,Liverpool FC,
107587,105470,Copa América winner,,18/19,3439.0,Brazil,
107588,105470,UEFA Champions League winner,,18/19,31.0,Liverpool FC,
107589,105470,English Champion,,24/25,31.0,Liverpool FC,
107590,105470,English Champion,,19/20,31.0,Liverpool FC,
107591,105470,Uefa Supercup winner,,19/20,31.0,Liverpool FC,
107592,105470,FIFA Club World Cup winner,,2020,31.0,Liverpool FC,
107593,105470,English FA Cup winner,,2022,31.0,Liverpool FC,
107594,105470,English League Cup winner,,2024,31.0,Liverpool FC,
107595,105470,English League Cup winner,,2022,31.0,Liverpool FC,
107596,105470,Campeão Gaúcho,,15/16,6600.0,Sport Club Internacional,
107597,105470,Campeão Gaúcho,,14/15,6600.0,Sport Club Internacional,
107598,105470,Campeão Gaúcho,,13/14,6600.0,Sport Club Internacional,
107599,105470,Campeão Gaúcho,,12/13,6600.0,Sport Club Internacional,
107600,1054839,Belgian champion,,25/26,2282.0,Club Brugge KV,
107601,1054917,Colombian Champion,,24/25,11648.0,Independiente Santa Fe,
107602,1054917,Colombian Champion,,23/24,6495.0,Atlético Bucaramanga,
107603,1055055,U20 Copa Libertadores winner,,22/23,15098.0,CA Boca Juniors U20,
107604,1055055,U20 Intercontinental Cup Winner,,22/23,15098.0,CA Boca Juniors U20,
107605,1055055,Argentinian champion,,2022,189.0,CA Boca Juniors,
107606,1055220,UEFA Champions League winner,,23/24,418.0,Real Madrid,
107607,1055220,Spanish champion,,23/24,418.0,Real Madrid,
107608,1055220,Uefa Supercup winner,,24/25,418.0,Real Madrid,
107609,1055220,FIFA Intercontinental Cup Winner,,24/25,418.0,Real Madrid,
107610,1055220,European Under-19 champion,,2024,12609.0,Spain U19,
107611,105521,Golden Boot winner (Europe),,19/20,398.0,SS Lazio,
107612,105521,Top goal scorer,,21/22,,,Serie A
107613,105521,Top goal scorer,,19/20,,,Serie A
107614,105521,Top goal scorer,,17/18,,,Serie A
107615,105521,Top goal scorer,,17/18,,,UEFA Europa League
107616,105521,Top goal scorer,,13/14,,,Serie A
107617,105521,Top goal scorer,,11/12,,,Serie B
107618,105521,Top goal scorer,,09/10,,,Viareggio Cup
107619,105521,Player of the Year,,19/20,,,Serie A
107620,105521,Player of the Year,,11/12,,,Serie B
107621,105521,TM-Player of the season,,2020,,,
107622,105521,European champion,,2021,3376.0,Italy,
107623,105521,Italian cup winner,,18/19,398.0,SS Lazio,
107624,105521,German Super Cup winner,,14/15,16.0,Borussia Dortmund,
107625,105521,Italian Super Cup winner,,19/20,398.0,SS Lazio,
107626,105521,Italian Super Cup winner,,17/18,398.0,SS Lazio,
107627,105521,Turkish Super Cup winner,,24/25,114.0,Besiktas JK,
107628,105521,Italienischer Zweitligameister,,11/12,2921.0,Delfino Pescara 1936,
107629,105521,Viareggio,,09/10,11008.0,Juventus Primavera,
107630,105521,Viareggio,,08/09,11008.0,Juventus Primavera,
107631,1055235,Dutch second tier champion,,2025,724.0,FC Volendam,
107632,1056759,MLS Next Pro Cup Champion,,24/25,39815.0,New York Red Bulls II,
107633,1056759,Costa Rican champion Invierno,,24/25,2677.0,CS Herediano,
107634,1056759,Costa Rican Super Cup winner,,24/25,2677.0,CS Herediano,
107635,1056989,Torneio Internacional Algarve U17,,2024,17662.0,Germany U17,
107636,1056966,Spanish 2nd tier champion,,25/26,630.0,Racing Santander,
107637,1056993,Footballer of the Year,,2024,1023.0,Sociedade Esportiva Palmeiras,
107638,1056993,TM-Player of the season,,2024,,,
107639,1056993,Brazilian champion,,2023,1023.0,Sociedade Esportiva Palmeiras,
107640,1056993,Copa São Paulo de Juniores winner,,2023,14807.0,SE Palmeiras São Paulo U20,
107641,1056993,Campeão Paulista,,23/24,1023.0,Sociedade Esportiva Palmeiras,
107642,1057316,Campeón Supercopa Argentina,,22/23,209.0,CA River Plate,
107643,1057820,Swedish cup winner,,2025,1109.0,BK Häcken,
107644,1057857,Saudi Arabian champion,,22/23,8023.0,Al-Ittihad Club,
107645,1057849,Saudi Arabian champion,,22/23,8023.0,Al-Ittihad Club,
107646,1057849,Saudi Super Cup Winner,,22/23,8023.0,Al-Ittihad Club,
107647,1057849,AFC Champions League winner,,25/26,18487.0,Al-Ahli SFC,
107648,1058359,Top goal scorer,,24/25,,,UEFA Under-17 Euro
107649,1058359,Premier League International Cup winner,,25/26,17.0,Borussia Dortmund II,
107650,1058368,Italian Super Cup winner,,24/25,5.0,AC Milan,
107651,1058368,European Under-17 champion,,2024,23133.0,Italy U17,
107652,105845,Colombian Champion,,24/25,11648.0,Independiente Santa Fe,
107653,105845,Colombian Champion,,22/23,11854.0,Junior FC,
107654,105845,Colombian Champion,,21/22,8172.0,Atlético Nacional,
107655,105845,Colombian Cup winner,,20/21,8172.0,Atlético Nacional,
107656,105845,Colombian Super Cup winner,,25/26,11648.0,Independiente Santa Fe,
107657,105845,Argentinian champion,,2012,1029.0,CA Vélez Sarsfield,
107658,1058514,Torneio Internacional Algarve U17,,2024,17662.0,Germany U17,
107659,1058515,Torneio Internacional Algarve U17,,2024,17662.0,Germany U17,
107660,1058520,Top goal scorer,,25/26,,,UEFA Under-19 Euro
107661,1058520,Torneio Internacional Algarve U17,,2024,17662.0,Germany U17,
107662,105888,CONCACAF Champions League winner,,20/21,2407.0,CF Monterrey,
107663,105888,Copa Sudamericana winner,,12/13,333.0,CA Lanús,
107664,105888,Argentinian champion,,2020,189.0,CA Boca Juniors,
107665,105888,Argentinian Cup Winner,,19/20,189.0,CA Boca Juniors,
107666,105888,Winner Copa de la Liga Profesional,,19/20,189.0,CA Boca Juniors,
107667,105888,Campeón Supercopa Argentina,,18/19,189.0,CA Boca Juniors,
107668,105888,Campeón Supercopa Argentina,,16/17,333.0,CA Lanús,
107669,105890,Chilean champion,,2025,11004.0,Coquimbo Unido,
107670,105890,Chilean Super Cup Winner,,25/26,11004.0,Coquimbo Unido,
107671,1059056,Top goal scorer,,25/26,,,AFC U23 Asian Cup
107672,1059479,Danish champion,,25/26,678.0,Aarhus GF,
107673,1059483,Danish Youth Champion,,2026,16104.0,FC Copenhagen U19,
107674,1060087,UEFA Youth League Winner,,23/24,41594.0,Olympiacos Piraeus UEFA U19,
107675,1060087,Greek champion,,2025,683.0,Olympiacos Piraeus,
107676,1060087,Greek cup winner,,2025,683.0,Olympiacos Piraeus,
107677,1060087,Greek U19 champion,,23/24,7661.0,Olympiacos Piraeus U19,
107678,1060087,Greek U19 champion,,22/23,7661.0,Olympiacos Piraeus U19,
